site_name,location_latitude,location_longitude,heading,ec_timestamp
ship_9,17.686176,-17.703886,0,2024-04-28 14:58:00.000 +0530
ship_9,17.68224,-17.704037,1.3,2024-04-28 14:57:00.000 +0530
ship_9,17.678331,-17.704327,1.9,2024-04-28 14:56:00.000 +0530
ship_9,17.674429,-17.704519,1.9,2024-04-28 14:55:00.000 +0530
ship_9,17.670551,-17.704632,0.7,2024-04-28 14:54:00.000 +0530
ship_9,17.666653,-17.704773,1,2024-04-28 14:53:00.000 +0530
ship_9,17.662716,-17.704916,0.6,2024-04-28 14:52:00.000 +0530
ship_9,17.658779,-17.705072,1.3,2024-04-28 14:51:00.000 +0530
ship_9,17.654743,-17.705263,1.5,2024-04-28 14:50:00.000 +0530
ship_9,17.650681,-17.705473,1.1,2024-04-28 14:49:00.000 +0530
ship_9,17.646505,-17.705589,0.7,2024-04-28 14:48:00.000 +0530
ship_9,17.64242,-17.70573,1,2024-04-28 14:47:00.000 +0530
ship_9,17.637625,-17.705967,1.6,2024-04-28 14:46:00.000 +0530
ship_9,17.634909,-17.706079,1,2024-04-28 14:45:00.000 +0530
ship_9,17.630756,-17.706232,0.5,2024-04-28 14:44:00.000 +0530
ship_9,17.62532,-17.706472,1.2,2024-04-28 14:43:00.000 +0530
ship_9,17.621283,-17.706676,1,2024-04-28 14:42:00.000 +0530
ship_9,17.617247,-17.706816,359.8,2024-04-28 14:41:00.000 +0530
ship_9,17.614586,-17.706881,359.6,2024-04-28 14:40:00.000 +0530
ship_9,17.610571,-17.707001,1.2,2024-04-28 14:39:00.000 +0530
ship_9,17.605131,-17.707287,0.9,2024-04-28 14:38:00.000 +0530
ship_9,17.601036,-17.707445,0.5,2024-04-28 14:37:00.000 +0530
ship_9,17.596975,-17.707666,1.6,2024-04-28 14:36:00.000 +0530
ship_9,17.594189,-17.707809,0.8,2024-04-28 14:35:00.000 +0530
ship_9,17.590128,-17.707985,0.3,2024-04-28 14:34:00.000 +0530
ship_9,17.584663,-17.70822,359.6,2024-04-28 14:33:00.000 +0530
ship_9,17.580582,-17.708471,1.4,2024-04-28 14:32:00.000 +0530
ship_9,17.576521,-17.708805,2.4,2024-04-28 14:31:00.000 +0530
ship_9,17.573799,-17.709003,1.3,2024-04-28 14:30:00.000 +0530
ship_9,17.569099,-17.70882,355.9,2024-04-28 14:29:00.000 +0530
ship_9,17.56506,-17.708317,351.6,2024-04-28 14:28:00.000 +0530
ship_9,17.561026,-17.707825,351.6,2024-04-28 14:27:00.000 +0530
ship_9,17.556927,-17.707384,352.1,2024-04-28 14:26:00.000 +0530
ship_9,17.552151,-17.70693,353,2024-04-28 14:25:00.000 +0530
ship_9,17.549423,-17.706732,353.1,2024-04-28 14:24:00.000 +0530
ship_9,17.543983,-17.70612,352.2,2024-04-28 14:23:00.000 +0530
ship_9,17.539921,-17.705589,351.5,2024-04-28 14:22:00.000 +0530
ship_9,17.535927,-17.705116,351.3,2024-04-28 14:21:00.000 +0530
ship_9,17.531946,-17.7047,352.1,2024-04-28 14:20:00.000 +0530
ship_9,17.529263,-17.704485,353.5,2024-04-28 14:19:00.000 +0530
ship_9,17.52388,-17.703892,352.9,2024-04-28 14:18:00.000 +0530
ship_9,17.519886,-17.703506,352.2,2024-04-28 14:17:00.000 +0530
ship_9,17.515856,-17.703106,352.4,2024-04-28 14:16:00.000 +0530
ship_9,17.51313,-17.702847,353.4,2024-04-28 14:15:00.000 +0530
ship_9,17.509016,-17.702492,353.5,2024-04-28 14:14:00.000 +0530
ship_9,17.503567,-17.701956,352.6,2024-04-28 14:13:00.000 +0530
ship_9,17.499464,-17.701447,351.3,2024-04-28 14:12:00.000 +0530
ship_9,17.495359,-17.700972,351.7,2024-04-28 14:11:00.000 +0530
ship_9,17.492666,-17.70059,350.6,2024-04-28 14:10:00.000 +0530
ship_9,17.48856,-17.700052,350.2,2024-04-28 14:09:00.000 +0530
ship_9,17.483063,-17.69952,352.2,2024-04-28 14:08:00.000 +0530
ship_9,17.478931,-17.69932,352.9,2024-04-28 14:07:00.000 +0530
ship_9,17.474808,-17.698896,352.5,2024-04-28 14:06:00.000 +0530
ship_9,17.472101,-17.698536,352.2,2024-04-28 14:05:00.000 +0530
ship_9,17.466616,-17.697935,352,2024-04-28 14:04:00.000 +0530
ship_9,17.462532,-17.697489,351.8,2024-04-28 14:03:00.000 +0530
ship_9,17.458372,-17.697012,352.5,2024-04-28 14:02:00.000 +0530
ship_9,17.455591,-17.696772,353,2024-04-28 14:01:00.000 +0530
ship_9,17.451366,-17.696348,352.3,2024-04-28 14:00:00.000 +0530
ship_9,17.447088,-17.695866,352.3,2024-04-28 13:59:00.000 +0530
ship_9,17.441175,-17.695267,352.6,2024-04-28 13:58:00.000 +0530
ship_9,17.436508,-17.694897,354.1,2024-04-28 13:57:00.000 +0530
ship_9,17.431608,-17.694324,352.9,2024-04-28 13:56:00.000 +0530
ship_9,17.426672,-17.693703,352,2024-04-28 13:55:00.000 +0530
ship_9,17.423332,-17.69334,353.2,2024-04-28 13:54:00.000 +0530
ship_9,17.416672,-17.692848,354.3,2024-04-28 13:53:00.000 +0530
ship_9,17.411667,-17.692307,353.6,2024-04-28 13:52:00.000 +0530
ship_9,17.406679,-17.691732,352,2024-04-28 13:51:00.000 +0530
ship_9,17.40333,-17.691256,352.3,2024-04-28 13:50:00.000 +0530
ship_9,17.398333,-17.69076,352.9,2024-04-28 13:49:00.000 +0530
ship_9,17.391684,-17.690096,352.7,2024-04-28 13:48:00.000 +0530
ship_9,17.38666,-17.689629,353.2,2024-04-28 13:47:00.000 +0530
ship_9,17.381685,-17.689047,353.5,2024-04-28 13:46:00.000 +0530
ship_9,17.378366,-17.688768,353.3,2024-04-28 13:45:00.000 +0530
ship_9,17.373388,-17.6882,352.9,2024-04-28 13:44:00.000 +0530
ship_9,17.366779,-17.687468,353.4,2024-04-28 13:43:00.000 +0530
ship_9,17.361786,-17.686949,353,2024-04-28 13:42:00.000 +0530
ship_9,17.35677,-17.686636,354.4,2024-04-28 13:41:00.000 +0530
ship_9,17.351677,-17.686712,359.3,2024-04-28 13:40:00.000 +0530
ship_9,17.348291,-17.686815,0.8,2024-04-28 13:39:00.000 +0530
ship_9,17.341572,-17.687103,1.4,2024-04-28 13:38:00.000 +0530
ship_9,17.336546,-17.687351,1.5,2024-04-28 13:37:00.000 +0530
ship_9,17.331535,-17.687576,0.8,2024-04-28 13:36:00.000 +0530
ship_9,17.327427,-17.687706,0,2024-04-28 13:35:00.000 +0530
ship_9,17.323206,-17.687675,0.2,2024-04-28 13:34:00.000 +0530
ship_9,17.318199,-17.687868,0.5,2024-04-28 13:33:00.000 +0530
ship_9,17.311571,-17.688112,359.9,2024-04-28 13:32:00.000 +0530
ship_9,17.306585,-17.688332,0.5,2024-04-28 13:31:00.000 +0530
ship_9,17.302412,-17.688524,1.3,2024-04-28 13:30:00.000 +0530
ship_9,17.297432,-17.688704,0.2,2024-04-28 13:29:00.000 +0530
ship_9,17.29244,-17.688772,359.8,2024-04-28 13:28:00.000 +0530
ship_9,17.286587,-17.688951,359.5,2024-04-28 13:27:00.000 +0530
ship_9,17.281511,-17.689199,0.7,2024-04-28 13:26:00.000 +0530
ship_9,17.276457,-17.689432,1.3,2024-04-28 13:25:00.000 +0530
ship_9,17.271425,-17.689548,0.3,2024-04-28 13:24:00.000 +0530
ship_9,17.268051,-17.689707,0.7,2024-04-28 13:23:00.000 +0530
ship_9,17.261292,-17.690056,1.6,2024-04-28 13:22:00.000 +0530
ship_9,17.256252,-17.690241,1.5,2024-04-28 13:21:00.000 +0530
ship_9,17.252045,-17.690306,359.9,2024-04-28 13:20:00.000 +0530
ship_9,17.246992,-17.69038,0.2,2024-04-28 13:19:00.000 +0530
ship_9,17.241924,-17.690626,3.3,2024-04-28 13:18:00.000 +0530
ship_9,17.236027,-17.690804,1.7,2024-04-28 13:17:00.000 +0530
ship_9,17.230947,-17.690548,356.9,2024-04-28 13:16:00.000 +0530
ship_9,17.225872,-17.690319,357,2024-04-28 13:15:00.000 +0530
ship_9,17.220848,-17.690132,357.5,2024-04-28 13:14:00.000 +0530
ship_9,17.21748,-17.689932,356.5,2024-04-28 13:13:00.000 +0530
ship_9,17.21245,-17.689581,356.3,2024-04-28 13:12:00.000 +0530
ship_9,17.20566,-17.689148,356.2,2024-04-28 13:11:00.000 +0530
ship_9,17.200565,-17.688828,356.3,2024-04-28 13:10:00.000 +0530
ship_9,17.195488,-17.68852,356.5,2024-04-28 13:09:00.000 +0530
ship_9,17.192112,-17.688332,356.8,2024-04-28 13:08:00.000 +0530
ship_9,17.186983,-17.68816,357.4,2024-04-28 13:07:00.000 +0530
ship_9,17.180197,-17.687908,358.3,2024-04-28 13:06:00.000 +0530
ship_9,17.17514,-17.687586,356.4,2024-04-28 13:05:00.000 +0530
ship_9,17.170095,-17.687208,355.1,2024-04-28 13:04:00.000 +0530
ship_9,17.166742,-17.68708,357.3,2024-04-28 13:03:00.000 +0530
ship_9,17.16168,-17.687052,0.1,2024-04-28 13:02:00.000 +0530
ship_9,17.154961,-17.687099,359.6,2024-04-28 13:01:00.000 +0530
ship_9,17.14994,-17.687025,358.2,2024-04-28 13:00:00.000 +0530
ship_9,17.144964,-17.687126,0,2024-04-28 12:59:00.000 +0530
ship_9,17.139956,-17.687447,2.7,2024-04-28 12:58:00.000 +0530
ship_9,17.135044,-17.688295,7.9,2024-04-28 12:57:00.000 +0530
ship_9,17.131805,-17.689156,14,2024-04-28 12:56:00.000 +0530
ship_9,17.126245,-17.691076,18.2,2024-04-28 12:55:00.000 +0530
ship_9,17.121536,-17.692886,18.2,2024-04-28 12:54:00.000 +0530
ship_9,17.116825,-17.694706,18.2,2024-04-28 12:53:00.000 +0530
ship_9,17.112076,-17.696436,18,2024-04-28 12:52:00.000 +0530
ship_9,17.107386,-17.698288,18.8,2024-04-28 12:51:00.000 +0530
ship_9,17.102686,-17.700199,19.8,2024-04-28 12:50:00.000 +0530
ship_9,17.097963,-17.702024,19,2024-04-28 12:49:00.000 +0530
ship_9,17.093201,-17.703726,17.5,2024-04-28 12:48:00.000 +0530
ship_9,17.08844,-17.705446,18,2024-04-28 12:47:00.000 +0530
ship_9,17.083715,-17.707251,19.1,2024-04-28 12:46:00.000 +0530
ship_9,17.078985,-17.709129,19.2,2024-04-28 12:45:00.000 +0530
ship_9,17.0742,-17.710844,18,2024-04-28 12:44:00.000 +0530
ship_9,17.069408,-17.712532,17.5,2024-04-28 12:43:00.000 +0530
ship_9,17.064672,-17.714355,19.2,2024-04-28 12:42:00.000 +0530
ship_9,17.059143,-17.716591,20.8,2024-04-28 12:41:00.000 +0530
ship_9,17.055912,-17.717695,16.8,2024-04-28 12:40:00.000 +0530
ship_9,17.049286,-17.719086,9.2,2024-04-28 12:39:00.000 +0530
ship_9,17.044249,-17.71962,4.5,2024-04-28 12:38:00.000 +0530
ship_9,17.039156,-17.719915,2.7,2024-04-28 12:37:00.000 +0530
ship_9,17.034136,-17.720341,2.9,2024-04-28 12:36:00.000 +0530
ship_9,17.030651,-17.720659,4.4,2024-04-28 12:35:00.000 +0530
ship_9,17.025572,-17.721212,5.1,2024-04-28 12:34:00.000 +0530
ship_9,17.018826,-17.721842,3.7,2024-04-28 12:33:00.000 +0530
ship_9,17.013756,-17.722282,4,2024-04-28 12:32:00.000 +0530
ship_9,17.00872,-17.72278,4.6,2024-04-28 12:31:00.000 +0530
ship_9,17.003653,-17.723303,4.6,2024-04-28 12:30:00.000 +0530
ship_9,17.000284,-17.723536,3.6,2024-04-28 12:29:00.000 +0530
ship_9,16.993505,-17.724072,3.6,2024-04-28 12:28:00.000 +0530
ship_9,16.988466,-17.7246,4.8,2024-04-28 12:27:00.000 +0530
ship_9,16.983433,-17.725048,4.3,2024-04-28 12:26:00.000 +0530
ship_9,16.98004,-17.725361,3.8,2024-04-28 12:25:00.000 +0530
ship_9,16.974979,-17.725828,4,2024-04-28 12:24:00.000 +0530
ship_9,16.969936,-17.72632,4.8,2024-04-28 12:23:00.000 +0530
ship_9,16.963266,-17.726955,4.6,2024-04-28 12:22:00.000 +0530
ship_9,16.958273,-17.727348,2.8,2024-04-28 12:21:00.000 +0530
ship_9,16.953173,-17.727816,3,2024-04-28 12:20:00.000 +0530
ship_9,16.949833,-17.728249,6.8,2024-04-28 12:19:00.000 +0530
ship_9,16.943193,-17.72934,8,2024-04-28 12:18:00.000 +0530
ship_9,16.938206,-17.730211,8.2,2024-04-28 12:17:00.000 +0530
ship_9,16.933256,-17.731136,8.7,2024-04-28 12:16:00.000 +0530
ship_9,16.928196,-17.731941,7.1,2024-04-28 12:15:00.000 +0530
ship_9,16.923176,-17.732407,3.7,2024-04-28 12:14:00.000 +0530
ship_9,16.9198,-17.732561,359.5,2024-04-28 12:13:00.000 +0530
ship_9,16.914808,-17.732489,358.1,2024-04-28 12:12:00.000 +0530
ship_9,16.908926,-17.732496,359.2,2024-04-28 12:11:00.000 +0530
ship_9,16.904009,-17.7325,359.7,2024-04-28 12:10:00.000 +0530
ship_9,16.899055,-17.732519,359.9,2024-04-28 12:09:00.000 +0530
ship_9,16.89402,-17.732567,359.9,2024-04-28 12:08:00.000 +0530
ship_9,16.889027,-17.732613,359.7,2024-04-28 12:07:00.000 +0530
ship_9,16.884024,-17.732492,358,2024-04-28 12:06:00.000 +0530
ship_9,16.879011,-17.732368,358.2,2024-04-28 12:05:00.000 +0530
ship_9,16.872368,-17.732382,358.7,2024-04-28 12:04:00.000 +0530
ship_9,16.86902,-17.732441,359.1,2024-04-28 12:03:00.000 +0530
ship_9,16.864063,-17.732456,359.3,2024-04-28 12:02:00.000 +0530
ship_9,16.857365,-17.732527,359.4,2024-04-28 12:01:00.000 +0530
ship_9,16.853195,-17.732542,359.7,2024-04-28 12:00:00.000 +0530
ship_9,16.849045,-17.732508,358.5,2024-04-28 11:59:00.000 +0530
ship_9,16.844925,-17.732403,359.2,2024-04-28 11:58:00.000 +0530
ship_9,16.838274,-17.732388,359.5,2024-04-28 11:57:00.000 +0530
ship_9,16.833281,-17.732456,359.7,2024-04-28 11:56:00.000 +0530
ship_9,16.829062,-17.732456,359.2,2024-04-28 11:55:00.000 +0530
ship_9,16.824062,-17.732386,359.2,2024-04-28 11:54:00.000 +0530
ship_9,16.819012,-17.732502,0.1,2024-04-28 11:53:00.000 +0530
ship_9,16.813185,-17.732496,0.4,2024-04-28 11:52:00.000 +0530
ship_9,16.808168,-17.732519,0.3,2024-04-28 11:51:00.000 +0530
ship_9,16.80312,-17.732506,359.4,2024-04-28 11:50:00.000 +0530
ship_9,16.79896,-17.732483,359.5,2024-04-28 11:49:00.000 +0530
ship_9,16.794014,-17.732452,359.5,2024-04-28 11:48:00.000 +0530
ship_9,16.788996,-17.732422,359.7,2024-04-28 11:47:00.000 +0530
ship_9,16.784004,-17.732466,0,2024-04-28 11:46:00.000 +0530
ship_9,16.778973,-17.732542,0.1,2024-04-28 11:45:00.000 +0530
ship_9,16.773888,-17.732595,0.1,2024-04-28 11:44:00.000 +0530
ship_9,16.768881,-17.732559,0.4,2024-04-28 11:43:00.000 +0530
ship_9,16.763857,-17.732622,0.6,2024-04-28 11:42:00.000 +0530
ship_9,16.758823,-17.732567,0.3,2024-04-28 11:41:00.000 +0530
ship_9,16.752943,-17.732567,0,2024-04-28 11:40:00.000 +0530
ship_9,16.747034,-17.732512,359.9,2024-04-28 11:39:00.000 +0530
ship_9,16.742809,-17.732462,359,2024-04-28 11:38:00.000 +0530
ship_9,16.739437,-17.732403,359.1,2024-04-28 11:37:00.000 +0530
ship_9,16.734379,-17.732422,359.7,2024-04-28 11:36:00.000 +0530
ship_9,16.727682,-17.732456,0.3,2024-04-28 11:35:00.000 +0530
ship_9,16.722631,-17.732487,359.4,2024-04-28 11:34:00.000 +0530
ship_9,16.718447,-17.732456,359.6,2024-04-28 11:33:00.000 +0530
ship_9,16.714252,-17.732489,0.2,2024-04-28 11:32:00.000 +0530
ship_9,16.708416,-17.732555,358.6,2024-04-28 11:31:00.000 +0530
ship_9,16.704275,-17.732412,358.9,2024-04-28 11:30:00.000 +0530
ship_9,16.697603,-17.732801,3.1,2024-04-28 11:29:00.000 +0530
ship_9,16.692577,-17.733521,7.2,2024-04-28 11:28:00.000 +0530
ship_9,16.687603,-17.734346,7.8,2024-04-28 11:27:00.000 +0530
ship_9,16.684303,-17.734819,7.7,2024-04-28 11:26:00.000 +0530
ship_9,16.679266,-17.735567,7.8,2024-04-28 11:25:00.000 +0530
ship_9,16.672611,-17.736708,8.5,2024-04-28 11:24:00.000 +0530
ship_9,16.667671,-17.7376,8.9,2024-04-28 11:23:00.000 +0530
ship_9,16.662683,-17.738426,8.1,2024-04-28 11:22:00.000 +0530
ship_9,16.658537,-17.739132,8.3,2024-04-28 11:21:00.000 +0530
ship_9,16.653559,-17.739965,8.9,2024-04-28 11:20:00.000 +0530
ship_9,16.648598,-17.740728,7.9,2024-04-28 11:19:00.000 +0530
ship_9,16.643591,-17.741579,7.9,2024-04-28 11:18:00.000 +0530
ship_9,16.638653,-17.742449,8.4,2024-04-28 11:17:00.000 +0530
ship_9,16.633661,-17.743313,8.4,2024-04-28 11:16:00.000 +0530
ship_9,16.628736,-17.744131,8.3,2024-04-28 11:15:00.000 +0530
ship_9,16.623781,-17.744921,8.6,2024-04-28 11:14:00.000 +0530
ship_9,16.618811,-17.74568,8,2024-04-28 11:13:00.000 +0530
ship_9,16.613815,-17.746506,7.3,2024-04-28 11:12:00.000 +0530
ship_9,16.608862,-17.747255,7.9,2024-04-28 11:11:00.000 +0530
ship_9,16.603958,-17.748112,8.9,2024-04-28 11:10:00.000 +0530
ship_9,16.598995,-17.748932,8,2024-04-28 11:09:00.000 +0530
ship_9,16.594055,-17.749731,8.1,2024-04-28 11:08:00.000 +0530
ship_9,16.589087,-17.750624,9.1,2024-04-28 11:07:00.000 +0530
ship_9,16.584082,-17.751406,7.9,2024-04-28 11:06:00.000 +0530
ship_9,16.579073,-17.751892,4.4,2024-04-28 11:05:00.000 +0530
ship_9,16.574038,-17.751951,359.5,2024-04-28 11:04:00.000 +0530
ship_9,16.568951,-17.751772,357.8,2024-04-28 11:03:00.000 +0530
ship_9,16.563986,-17.751656,358.4,2024-04-28 11:02:00.000 +0530
ship_9,16.559788,-17.751551,357.7,2024-04-28 11:01:00.000 +0530
ship_9,16.55481,-17.751312,357.9,2024-04-28 11:00:00.000 +0530
ship_9,16.548105,-17.751177,358.9,2024-04-28 10:59:00.000 +0530
ship_9,16.543139,-17.75103,358.2,2024-04-28 10:58:00.000 +0530
ship_9,16.538074,-17.75075,357.9,2024-04-28 10:57:00.000 +0530
ship_9,16.534721,-17.750549,357.8,2024-04-28 10:56:00.000 +0530
ship_9,16.529686,-17.750305,358.8,2024-04-28 10:55:00.000 +0530
ship_9,16.523882,-17.750286,0.4,2024-04-28 10:54:00.000 +0530
ship_9,16.518835,-17.750124,359,2024-04-28 10:53:00.000 +0530
ship_9,16.513771,-17.749826,357.4,2024-04-28 10:52:00.000 +0530
ship_9,16.508764,-17.749622,358.5,2024-04-28 10:51:00.000 +0530
ship_9,16.503757,-17.749552,359.2,2024-04-28 10:50:00.000 +0530
ship_9,16.498693,-17.749413,358.7,2024-04-28 10:49:00.000 +0530
ship_9,16.493752,-17.74914,358.1,2024-04-28 10:48:00.000 +0530
ship_9,16.488808,-17.748888,358,2024-04-28 10:47:00.000 +0530
ship_9,16.483828,-17.748692,358.3,2024-04-28 10:46:00.000 +0530
ship_9,16.478807,-17.748552,358.8,2024-04-28 10:45:00.000 +0530
ship_9,16.473785,-17.748417,358.6,2024-04-28 10:44:00.000 +0530
ship_9,16.46887,-17.748213,357.9,2024-04-28 10:43:00.000 +0530
ship_9,16.463921,-17.747976,357.7,2024-04-28 10:42:00.000 +0530
ship_9,16.458939,-17.74782,358.2,2024-04-28 10:41:00.000 +0530
ship_9,16.453943,-17.747671,358.2,2024-04-28 10:40:00.000 +0530
ship_9,16.449774,-17.747536,358.3,2024-04-28 10:39:00.000 +0530
ship_9,16.443148,-17.747267,358.1,2024-04-28 10:38:00.000 +0530
ship_9,16.438164,-17.747084,358.4,2024-04-28 10:37:00.000 +0530
ship_9,16.433119,-17.747004,359.6,2024-04-28 10:36:00.000 +0530
ship_9,16.429804,-17.746964,359.1,2024-04-28 10:35:00.000 +0530
ship_9,16.423231,-17.746584,357.8,2024-04-28 10:34:00.000 +0530
ship_9,16.41736,-17.746447,358.8,2024-04-28 10:33:00.000 +0530
ship_9,16.413996,-17.746395,358.8,2024-04-28 10:32:00.000 +0530
ship_9,16.409008,-17.746208,358.4,2024-04-28 10:31:00.000 +0530
ship_9,16.404049,-17.74596,358.2,2024-04-28 10:30:00.000 +0530
ship_9,16.398232,-17.745684,358.4,2024-04-28 10:29:00.000 +0530
ship_9,16.394943,-17.745552,358.8,2024-04-28 10:28:00.000 +0530
ship_9,16.388359,-17.745417,359.4,2024-04-28 10:27:00.000 +0530
ship_9,16.383371,-17.745325,359.8,2024-04-28 10:26:00.000 +0530
ship_9,16.378456,-17.745119,358.3,2024-04-28 10:25:00.000 +0530
ship_9,16.375175,-17.744871,357.9,2024-04-28 10:24:00.000 +0530
ship_9,16.370199,-17.744793,359.1,2024-04-28 10:23:00.000 +0530
ship_9,16.363533,-17.744583,358.8,2024-04-28 10:22:00.000 +0530
ship_9,16.358576,-17.744349,358.3,2024-04-28 10:21:00.000 +0530
ship_9,16.353611,-17.744186,358.5,2024-04-28 10:20:00.000 +0530
ship_9,16.35033,-17.743984,358.5,2024-04-28 10:19:00.000 +0530
ship_9,16.343714,-17.743773,358.1,2024-04-28 10:18:00.000 +0530
ship_9,16.338789,-17.743555,358.6,2024-04-28 10:17:00.000 +0530
ship_9,16.333836,-17.743366,357.9,2024-04-28 10:16:00.000 +0530
ship_9,16.330568,-17.7432,357.4,2024-04-28 10:15:00.000 +0530
ship_9,16.325617,-17.742996,358.3,2024-04-28 10:14:00.000 +0530
ship_9,16.319818,-17.742928,359.6,2024-04-28 10:13:00.000 +0530
ship_9,16.314915,-17.74268,358.1,2024-04-28 10:12:00.000 +0530
ship_9,16.3099,-17.7425,357.9,2024-04-28 10:11:00.000 +0530
ship_9,16.304993,-17.742428,0.2,2024-04-28 10:10:00.000 +0530
ship_9,16.300035,-17.742817,4.6,2024-04-28 10:09:00.000 +0530
ship_9,16.295202,-17.743652,9.5,2024-04-28 10:08:00.000 +0530
ship_9,16.290352,-17.74478,11.7,2024-04-28 10:07:00.000 +0530
ship_9,16.285534,-17.745651,10.5,2024-04-28 10:06:00.000 +0530
ship_9,16.280642,-17.746675,11.4,2024-04-28 10:05:00.000 +0530
ship_9,16.275743,-17.747849,12.4,2024-04-28 10:04:00.000 +0530
ship_9,16.270889,-17.748987,12.2,2024-04-28 10:03:00.000 +0530
ship_9,16.265997,-17.749987,11.8,2024-04-28 10:02:00.000 +0530
ship_9,16.261154,-17.751066,11.7,2024-04-28 10:01:00.000 +0530
ship_9,16.256277,-17.75215,11.1,2024-04-28 10:00:00.000 +0530
ship_9,16.251369,-17.753189,10.8,2024-04-28 09:59:00.000 +0530
ship_9,16.246513,-17.754255,10.9,2024-04-28 09:58:00.000 +0530
ship_9,16.241621,-17.75535,11.5,2024-04-28 09:57:00.000 +0530
ship_9,16.236822,-17.756424,11.5,2024-04-28 09:56:00.000 +0530
ship_9,16.231977,-17.757505,11.8,2024-04-28 09:55:00.000 +0530
ship_9,16.227135,-17.758644,12.2,2024-04-28 09:54:00.000 +0530
ship_9,16.222351,-17.759712,11.6,2024-04-28 09:53:00.000 +0530
ship_9,16.217478,-17.760736,11.3,2024-04-28 09:52:00.000 +0530
ship_9,16.212591,-17.76173,10.4,2024-04-28 09:51:00.000 +0530
ship_9,16.207745,-17.76276,11.4,2024-04-28 09:50:00.000 +0530
ship_9,16.2029,-17.763897,12.9,2024-04-28 09:49:00.000 +0530
ship_9,16.198103,-17.764872,10.5,2024-04-28 09:48:00.000 +0530
ship_9,16.193203,-17.765421,6.1,2024-04-28 09:47:00.000 +0530
ship_9,16.187313,-17.76572,2.4,2024-04-28 09:46:00.000 +0530
ship_9,16.182371,-17.765911,2.2,2024-04-28 09:45:00.000 +0530
ship_9,16.178217,-17.76613,2.8,2024-04-28 09:44:00.000 +0530
ship_9,16.173267,-17.766327,2.8,2024-04-28 09:43:00.000 +0530
ship_9,16.168266,-17.766445,1.2,2024-04-28 09:42:00.000 +0530
ship_9,16.162455,-17.766617,1.9,2024-04-28 09:41:00.000 +0530
ship_9,16.159134,-17.766788,3,2024-04-28 09:40:00.000 +0530
ship_9,16.154188,-17.767065,3.5,2024-04-28 09:39:00.000 +0530
ship_9,16.147568,-17.767351,3,2024-04-28 09:38:00.000 +0530
ship_9,16.142591,-17.767551,2.2,2024-04-28 09:37:00.000 +0530
ship_9,16.137671,-17.767767,2.9,2024-04-28 09:36:00.000 +0530
ship_9,16.134422,-17.767866,2.7,2024-04-28 09:35:00.000 +0530
ship_9,16.129494,-17.76804,2.3,2024-04-28 09:34:00.000 +0530
ship_9,16.122869,-17.76832,2.8,2024-04-28 09:33:00.000 +0530
ship_9,16.117956,-17.768597,3.2,2024-04-28 09:32:00.000 +0530
ship_9,16.112976,-17.76886,3.5,2024-04-28 09:31:00.000 +0530
ship_9,16.109722,-17.768982,3.1,2024-04-28 09:30:00.000 +0530
ship_9,16.104753,-17.769142,1.7,2024-04-28 09:29:00.000 +0530
ship_9,16.098995,-17.769287,1.8,2024-04-28 09:28:00.000 +0530
ship_9,16.094007,-17.769503,2.6,2024-04-28 09:27:00.000 +0530
ship_9,16.089039,-17.769726,2.8,2024-04-28 09:26:00.000 +0530
ship_9,16.084116,-17.769922,2.4,2024-04-28 09:25:00.000 +0530
ship_9,16.079126,-17.770111,2.1,2024-04-28 09:24:00.000 +0530
ship_9,16.074106,-17.770266,2.2,2024-04-28 09:23:00.000 +0530
ship_9,16.069126,-17.770449,2,2024-04-28 09:22:00.000 +0530
ship_9,16.063265,-17.770737,3.2,2024-04-28 09:21:00.000 +0530
ship_9,16.058296,-17.771051,3.9,2024-04-28 09:20:00.000 +0530
ship_9,16.053318,-17.771305,3.3,2024-04-28 09:19:00.000 +0530
ship_9,16.05002,-17.77142,2.8,2024-04-28 09:18:00.000 +0530
ship_9,16.043371,-17.771732,3.1,2024-04-28 09:17:00.000 +0530
ship_9,16.038368,-17.771852,2.6,2024-04-28 09:16:00.000 +0530
ship_9,16.033398,-17.772068,2.4,2024-04-28 09:15:00.000 +0530
ship_9,16.028379,-17.772266,2.3,2024-04-28 09:14:00.000 +0530
ship_9,16.025051,-17.77236,2.3,2024-04-28 09:13:00.000 +0530
ship_9,16.018341,-17.772652,2.1,2024-04-28 09:12:00.000 +0530
ship_9,16.013342,-17.772787,1.5,2024-04-28 09:11:00.000 +0530
ship_9,16.00835,-17.773003,1.5,2024-04-28 09:10:00.000 +0530
ship_9,16.003326,-17.773163,2.5,2024-04-28 09:09:00.000 +0530
ship_9,15.999998,-17.773417,2.5,2024-04-28 09:08:00.000 +0530
ship_9,15.994996,-17.77364,1.8,2024-04-28 09:07:00.000 +0530
ship_9,15.988329,-17.773922,2,2024-04-28 09:06:00.000 +0530
ship_9,15.983279,-17.774136,1.8,2024-04-28 09:05:00.000 +0530
ship_9,15.978204,-17.774282,1.3,2024-04-28 09:04:00.000 +0530
ship_9,15.973177,-17.774467,1.5,2024-04-28 09:03:00.000 +0530
ship_9,15.969799,-17.77462,2.1,2024-04-28 09:02:00.000 +0530
ship_9,15.963941,-17.774822,1.7,2024-04-28 09:01:00.000 +0530
ship_9,15.958895,-17.774956,1.3,2024-04-28 09:00:00.000 +0530
ship_9,15.953966,-17.775141,1.8,2024-04-28 08:59:00.000 +0530
